Domain,Number of DNS requests,Missed DNS requests missed,Number of Packets,Number of Bytes,Estimated Packets,Estimated Bytes
Coyote.com,9,0,0,0,0.0,0.0
EBSCO.COM,2,0,0,0,0.0,0.0
UGent.be,4,0,0,0,0.0,0.0
PTSEM.EDU,2,0,0,0,0.0,0.0
GENOMICS.PRINCETON.EDU,4,0,0,0,0.0,0.0
SCARLETMAIL.RUTGERS.EDU,9,0,0,0,0.0,0.0
NIMBIOS.ORG,2,0,0,0,0.0,0.0
ICRR.U-TOKYO.AC.JP,2,0,0,0,0.0,0.0
SKULD.PRINCETON.EDU,2,0,0,0,0.0,0.0
NBI.KU.DK,2,0,0,0,0.0,0.0
MATH.UMD.EDU,2,0,0,0,0.0,0.0
NH.CAS.CZ,4,0,0,0,0.0,0.0
CEC.MPG.DE,2,0,0,0,0.0,0.0
CS.STANFORD.EDU,1,0,0,0,0.0,0.0
CS.WISC.EDU,2,0,0,0,0.0,0.0
SISSA.IT,1,0,0,0,0.0,0.0
JEFFERSON.EDU,2,0,0,0,0.0,0.0
NVIDIA.COM,2,0,0,0,0.0,0.0
PHANTOM2.PRINCETON.EDU,1,0,0,0,0.0,0.0
BMS.COM,2,0,0,0,0.0,0.0
CEDARVILLE.EDU,1,0,0,0,0.0,0.0
VIRGINIA.EDU,12,0,0,0,0.0,0.0
JEF-F5CY5S2.princeton.edu,1,0,0,0,0.0,0.0
EMPORIA.EDU,2,0,0,0,0.0,0.0
TSM7.princeton.edu,2,0,0,0,0.0,0.0
NavyFederal.org,2,0,0,0,0.0,0.0
Alumni.Princeton.Edu,3,0,0,0,0.0,0.0
LISTSERV.DARTMOUTH.EDU,33,0,0,0,0.0,0.0
mta-RTTY.cluster3.blackbaud.net,3,0,77,6909,77.0,6909.0
GBM-6SVH0X2.princeton.edu,1,0,0,0,0.0,0.0
VIRGINIAKARATE.COM,1,0,0,0,0.0,0.0
mta-HKJK.cluster3.blackbaud.net,2,0,83,7467,83.0,7467.0
WGPON-36235-234.wateen.net,2,0,0,0,0.0,0.0
UIC.EDU,6,0,0,0,0.0,0.0
InsightGlobal.com,2,0,0,0,0.0,0.0
Kentwood.com,1,0,0,0,0.0,0.0
UAH.EDU,8,0,0,0,0.0,0.0
BELOIT.EDU,8,0,0,0,0.0,0.0
HPISD.ORG,1,0,0,0,0.0,0.0
Howard.edu,5,0,0,0,0.0,0.0
irsAuctions.com,2,0,0,0,0.0,0.0
HABITAT.com,3,0,0,0,0.0,0.0
HydroService.com,10,0,0,0,0.0,0.0
LISTSERV.BROWN.EDU,2,0,9,729,9.0,729.0
Vanguard.com,7,0,0,0,0.0,0.0
DREXEL.EDU,4,0,0,0,0.0,0.0
PRINCETON.edu,2,0,0,0,0.0,0.0
LISTSERV.UARK.EDU,6,0,0,0,0.0,0.0
extmta2-IPC.aexp.com,1,0,0,0,0.0,0.0
SERVICE-NOW.COM,2,0,0,0,0.0,0.0
RCArchitect.com,6,0,0,0,0.0,0.0
mta-X0XY.cluster3.blackbaud.net,3,0,80,7215,80.0,7215.0
GOfermentor.com,2,0,0,0,0.0,0.0
FOC-9SPCNQ2.princeton.edu,1,0,0,0,0.0,0.0
CSS-96JKM32.princeton.edu,1,0,0,0,0.0,0.0
LVA.VIRGINIA.GOV,2,0,0,0,0.0,0.0
DEV-X1PF0Y20EL.princeton.edu,1,0,0,0,0.0,0.0
mta-LMXP.cluster2.blackbaud.net,2,0,73,6517,73.0,6517.0
CBE-ASPEN.princeton.edu,1,0,0,0,0.0,0.0
Anselm.Edu,4,0,0,0,0.0,0.0
VHR-B49VTP2.princeton.edu,1,0,0,0,0.0,0.0
OCTechSummit.com,1,0,0,0,0.0,0.0
Marist.edu,2,0,0,0,0.0,0.0
sentinel.Princeton.EDU,2,0,0,0,0.0,0.0
STRSOH.ORG,2,0,0,0,0.0,0.0
BRAINTREEUS.COM,1,0,0,0,0.0,0.0
OHIONET.ORG,2,0,0,0,0.0,0.0
ADV-280PC1677JW.princeton.edu,1,0,0,0,0.0,0.0
Kuehne-Nagel.com,3,0,0,0,0.0,0.0
sassunapsis201w.Princeton.EDU,2,0,0,0,0.0,0.0
EYEWIRE.ORG,2,0,0,0,0.0,0.0
HL7.org,2,0,0,0,0.0,0.0
ldap2.Princeton.EDU,2,0,0,0,0.0,0.0
CPWA.US,2,0,0,0,0.0,0.0
APSAnet.org,3,0,0,0,0.0,0.0
LeagueAthletics.com,10,0,0,0,0.0,0.0
RubinBrown.Com,2,0,0,0,0.0,0.0
MUSEUMWALES.AC.UK,2,0,0,0,0.0,0.0
mta-QENE.cluster3.blackbaud.net,1,0,79,6806,79.0,6806.0
HKI.org,1,0,0,0,0.0,0.0
INTERVARSITY.ORG,2,0,0,0,0.0,0.0
UUPRINCETON.ORG,2,0,0,0,0.0,0.0
ITHAKA.ORG,2,0,0,0,0.0,0.0
PAGE.CIT.PRINCETON.EDU,2,0,0,0,0.0,0.0
WGPON-383-130.wateen.net,2,0,0,0,0.0,0.0
Estia.fbmta.com,7,0,0,0,0.0,0.0
Mailing.Advance.ColoState.EDU,2,0,0,0,0.0,0.0
Corcoran.com,5,0,0,0,0.0,0.0
COMCAST.NET,15,0,0,0,0.0,0.0
MAILLIST.STSCI.EDU,2,0,289,26733,289.0,26733.0
STSCI.EDU,2,0,0,0,0.0,0.0
HILLEL.ORG,4,0,0,0,0.0,0.0
TRE-9FPWGC2-LT.princeton.edu,1,0,0,0,0.0,0.0
LISTSERV.FNAL.GOV,4,0,0,0,0.0,0.0
EISLMT200W.princeton.edu,2,0,0,0,0.0,0.0
Bain.com,5,0,0,0,0.0,0.0
extmta1-IPC.aexp.com,1,0,7,512,7.0,512.0
Nybergfletcher.com,1,0,0,0,0.0,0.0
ANDE.NET,2,0,0,0,0.0,0.0
PARKWAYSCHOOLS.NET,1,0,0,0,0.0,0.0
VHB.com,2,0,0,0,0.0,0.0
SOM.COM,2,0,0,0,0.0,0.0
Hedgeye.com,4,0,0,0,0.0,0.0
Fiserv.com,12,0,0,0,0.0,0.0
WineAnthology.com,4,0,0,0,0.0,0.0
ILSTU.EDU,11,0,0,0,0.0,0.0
TIMESOFISRAEL.COM,4,0,0,0,0.0,0.0
NJIT.EDU,8,0,0,0,0.0,0.0
LGSINNOVATIONS.COM,4,0,0,0,0.0,0.0
SRI.COM,2,0,0,0,0.0,0.0
CHIPSAT.COM,3,0,0,0,0.0,0.0
KLABCORP.COM,3,0,0,0,0.0,0.0
EXXONMOBILE.COM,2,0,0,0,0.0,0.0
US.TRUMPF.COM,5,0,0,0,0.0,0.0
GD-MS.COM,6,0,0,0,0.0,0.0
PRINCETONIRTECH.COM,1,0,0,0,0.0,0.0
STUDENT.CCC.EDU,1,0,0,0,0.0,0.0
CORRELATION-ONE.COM,2,0,0,0,0.0,0.0
WAVEFRONTLLC.US,1,0,0,0,0.0,0.0
GATECH.EDU,2,0,0,0,0.0,0.0
AMS.COM,2,0,0,0,0.0,0.0
ASBURY.EDU,35,0,0,0,0.0,0.0
SIENA.EDU,2,0,0,0,0.0,0.0
UCLOUVAIN.BE,2,0,0,0,0.0,0.0
UNIMELB.EDU.AU,4,0,0,0,0.0,0.0
WM.EDU,4,0,0,0,0.0,0.0
CONSOLIDATED.NET,1,0,0,0,0.0,0.0
FITNYC.EDU,7,0,0,0,0.0,0.0
EARTHLINK.NET,13,0,0,0,0.0,0.0
LIBRARY.MIAMI.EDU,2,0,0,0,0.0,0.0
LFC.EDU,2,0,0,0,0.0,0.0
FLSOUTHERN.EDU,2,0,0,0,0.0,0.0
MOORE.EDU,3,0,0,0,0.0,0.0
ARACHNE.PRINCETON.EDU,2,0,0,0,0.0,0.0
DNS.COLUM.EDU,2,0,0,0,0.0,0.0
D.UMN.EDU,3,0,0,0,0.0,0.0
PLEARN.EDU.PL,2,0,0,0,0.0,0.0
UNIV-PAU.FR,2,0,0,0,0.0,0.0
NELSON-ATKINS.ORG,3,0,0,0,0.0,0.0
ARTSTOR.ORG,2,0,0,0,0.0,0.0
HISTORY.UCLA.EDU,2,0,0,0,0.0,0.0
AYA.YALE.EDU,8,0,0,0,0.0,0.0
BGU.AC.IL,1,0,0,0,0.0,0.0
SJSU.EDU,3,0,0,0,0.0,0.0
NEWPALTZ.EDU,6,0,0,0,0.0,0.0
UGENT.BE,1,0,0,0,0.0,0.0
DONAU-UNI.AC.AT,1,0,0,0,0.0,0.0
MERRIMACK.EDU,3,0,0,0,0.0,0.0
DORISBERGER.COM,2,0,0,0,0.0,0.0
ESSEX.AC.UK,2,0,0,0,0.0,0.0
UMB.EDU,9,0,0,0,0.0,0.0
REED.EDU,4,0,0,0,0.0,0.0
OPENU.AC.IL,1,0,0,0,0.0,0.0
DEPAUL.EDU,3,0,0,0,0.0,0.0
UNIROMA1.IT,4,0,0,0,0.0,0.0
LIBERO.IT,1,0,0,0,0.0,0.0
PTD.NET,2,0,0,0,0.0,0.0
dns1.IUE.IT,1,0,0,0,0.0,0.0
RIC.EDU,1,0,0,0,0.0,0.0
KLESCH.COM,1,0,0,0,0.0,0.0
METMUSEUM.ORG,9,0,0,0,0.0,0.0
FULLERTON.EDU,4,0,0,0,0.0,0.0
WOOBLING.ORG,1,0,0,0,0.0,0.0
SUU.EDU,2,0,0,0,0.0,0.0
UNI-ERFURT.DE,1,0,0,0,0.0,0.0
MISSOURI.EDU,3,0,0,0,0.0,0.0
MAIL.USF.EDU,4,0,0,0,0.0,0.0
COLLEGEART.ORG,3,0,0,0,0.0,0.0
AMERICAN.EDU,9,0,0,0,0.0,0.0
LAFAYETTE.EDU,4,0,0,0,0.0,0.0
CLAREMONT.EDU,3,0,0,0,0.0,0.0
CITYTECH.CUNY.EDU,2,0,0,0,0.0,0.0
CSUCI.EDU,2,0,0,0,0.0,0.0
RAMAPO.EDU,4,0,0,0,0.0,0.0
SLU.EDU,2,0,0,0,0.0,0.0
KENYON.EDU,2,0,0,0,0.0,0.0
ARTSYMAIL.COM,2,0,0,0,0.0,0.0
ALUMNI.ND.EDU,2,0,0,0,0.0,0.0
RWO.VLAANDEREN.BE,2,0,0,0,0.0,0.0
SONIC.NET,2,0,0,0,0.0,0.0
SAU.EDU,2,0,0,0,0.0,0.0
ARTSCI.WUSTL.EDU,4,0,0,0,0.0,0.0
CENTRAL.UH.EDU,2,0,0,0,0.0,0.0
UVA.NL,2,0,0,0,0.0,0.0
CCHS.CSIC.ES,2,0,0,0,0.0,0.0
KUNSTHISTORIKER.ORG,2,0,0,0,0.0,0.0
HU-BERLIN.DE,1,0,0,0,0.0,0.0
TAFTMUSEUM.ORG,3,0,0,0,0.0,0.0
UTAH.EDU,3,0,0,0,0.0,0.0
ED.AC.UK,2,0,0,0,0.0,0.0
DOAKS.ORG,1,0,0,0,0.0,0.0
WEB.DE,2,0,0,0,0.0,0.0
SHU.EDU,7,0,0,0,0.0,0.0
JUNO.COM,2,0,0,0,0.0,0.0
CALPROV.ORG,2,0,0,0,0.0,0.0
UTPA.EDU,1,0,0,0,0.0,0.0
UNCP.EDU,1,0,0,0,0.0,0.0
SKIDMORE.EDU,4,0,0,0,0.0,0.0
HARTFORD.EDU,4,0,0,0,0.0,0.0
FORDHAM.EDU,3,0,0,0,0.0,0.0
EMMANUEL.EDU,2,0,0,0,0.0,0.0
FRICK.ORG,7,0,0,0,0.0,0.0
ATT.NET,3,0,0,0,0.0,0.0
NEWCASTLE.EDU.AU,1,0,0,0,0.0,0.0
ONLINEHOME.DE,2,0,0,0,0.0,0.0
MFAH.ORG,4,0,0,0,0.0,0.0
WELLESLEY.EDU,5,0,0,0,0.0,0.0
UNIFI.IT,2,0,0,0,0.0,0.0
ST-ANDREWS.AC.UK,1,0,0,0,0.0,0.0
GRIFFITH.EDU.AU,2,0,0,0,0.0,0.0
MAILBOX.UQ.EDU.AU,2,0,0,0,0.0,0.0
PRINTQUARTERLY.CO.UK,2,0,0,0,0.0,0.0
BRILL.COM,2,0,0,0,0.0,0.0
CHARLESISAACS.COM,2,0,0,0,0.0,0.0
UU.NL,1,0,0,0,0.0,0.0
ALBRECHT-KEMPER.ORG,2,0,0,0,0.0,0.0
WOOSTER.EDU,1,0,0,0,0.0,0.0
BARNARD.EDU,2,0,0,0,0.0,0.0
MIX.WVU.EDU,2,0,0,0,0.0,0.0
KBCC.CUNY.EDU,2,0,0,0,0.0,0.0
K-STATE.EDU,1,0,0,0,0.0,0.0
BAKERU.EDU,4,0,0,0,0.0,0.0
UPC.EDU,2,0,0,0,0.0,0.0
U.NORTHWESTERN.EDU,4,0,0,0,0.0,0.0
UTULSA.EDU,2,0,0,0,0.0,0.0
KEAN.EDU,6,0,0,0,0.0,0.0
GMX.DE,3,0,0,0,0.0,0.0
WINTERTHUR.ORG,1,0,0,0,0.0,0.0
THEWALTERS.ORG,1,0,0,0,0.0,0.0
MICA.EDU,3,0,0,0,0.0,0.0
SFSU.EDU,2,0,0,0,0.0,0.0
UCALGARY.CA,1,0,0,0,0.0,0.0
TTU.EDU,5,0,0,0,0.0,0.0
CRYSTALBRIDGES.ORG,3,0,0,0,0.0,0.0
LOUISVILLE.EDU,1,0,0,0,0.0,0.0
GJANZING.DE,1,0,0,0,0.0,0.0
GMU.EDU,3,0,0,0,0.0,0.0
HKU.HK,2,0,0,0,0.0,0.0
OMART.ORG,2,0,0,0,0.0,0.0
HAMPSHIRE.EDU,3,0,0,0,0.0,0.0
CAPILANOU.CA,1,0,0,0,0.0,0.0
VALDOSTA.EDU,2,0,0,0,0.0,0.0
UML.EDU,2,0,0,0,0.0,0.0
ZUKUNST.DE,2,0,0,0,0.0,0.0
UNIROMA3.IT,1,0,0,0,0.0,0.0
MAIL.STROSE.EDU,2,0,0,0,0.0,0.0
CALVIN.EDU,2,0,0,0,0.0,0.0
JONIETZ.DE,1,0,0,0,0.0,0.0
STUDENT.SCAD.EDU,1,0,0,0,0.0,0.0
ALUMNI.STANFORD.EDU,1,0,0,0,0.0,0.0
CSUS.EDU,4,0,0,0,0.0,0.0
CS.COM,2,0,0,0,0.0,0.0
USYD.EDU.AU,1,0,0,0,0.0,0.0
SMITH.EDU,1,0,0,0,0.0,0.0
UA.EDU,5,0,0,0,0.0,0.0
COLBY.EDU,1,0,0,0,0.0,0.0
SYDNEY.EDU.AU,4,0,0,0,0.0,0.0
ABDN.AC.UK,2,0,0,0,0.0,0.0
UJ.AC.ZA,1,0,0,0,0.0,0.0
PHILAMUSEUM.ORG,1,0,0,0,0.0,0.0
RCI.RUTGERS.EDU,5,0,0,0,0.0,0.0
ENDICOTT.EDU,3,0,0,0,0.0,0.0
SJCNY.EDU,2,0,0,0,0.0,0.0
EMAIL.SMITH.EDU,2,0,0,0,0.0,0.0
BRYNMAWR.EDU,2,0,0,0,0.0,0.0
UH.EDU,2,0,0,0,0.0,0.0
LYCOMING.EDU,1,0,0,0,0.0,0.0
H-NET.MSU.EDU,1,0,0,0,0.0,0.0
CLARKU.EDU,2,0,0,0,0.0,0.0
POMONA.EDU,4,0,0,0,0.0,0.0
HIGHLANDS.COM,2,0,0,0,0.0,0.0
websrv1.UARK.EDU,1,0,0,0,0.0,0.0
AIGSIA.LV,1,0,0,0,0.0,0.0
SNAFU.DE,2,0,0,0,0.0,0.0
VANDERWALT.ZA.NET,2,0,0,0,0.0,0.0
IINET.NET.AU,2,0,0,0,0.0,0.0
AUARTS.CA,1,0,0,0,0.0,0.0
STX.OX.AC.UK,2,0,0,0,0.0,0.0
UMSYSTEM.EDU,2,0,0,0,0.0,0.0
CINCYART.ORG,2,0,0,0,0.0,0.0
TERPMAIL.UMD.EDU,3,0,0,0,0.0,0.0
ROLLINS.EDU,1,0,0,0,0.0,0.0
TWCNY.RR.COM,1,0,0,0,0.0,0.0
SKD.MUSEUM,2,0,0,0,0.0,0.0
VASSAR.EDU,2,0,0,0,0.0,0.0
MY.UNT.EDU,1,0,0,0,0.0,0.0
MIDDLEBURY.EDU,2,0,0,0,0.0,0.0
MAIL.BBK.AC.UK,1,0,0,0,0.0,0.0
MAIL.ETSU.EDU,1,0,0,0,0.0,0.0
MILLS.EDU,2,0,0,0,0.0,0.0
HUM.LEIDENUNIV.NL,3,0,0,0,0.0,0.0
NATIONALACADEMY.ORG,1,0,0,0,0.0,0.0
AMFEDARTS.ORG,1,0,0,0,0.0,0.0
LONESTAR.EDU,2,0,0,0,0.0,0.0
ARCH.TAMU.EDU,2,0,0,0,0.0,0.0
IDSVA.EDU,2,0,0,0,0.0,0.0
CALU.EDU,1,0,0,0,0.0,0.0
ARTS.UFL.EDU,2,0,0,0,0.0,0.0
UNO.EDU,2,0,0,0,0.0,0.0
MCAD.EDU,2,0,0,0,0.0,0.0
THEMORGAN.ORG,2,0,0,0,0.0,0.0
DFK-PARIS.ORG,1,0,0,0,0.0,0.0
OBERLIN.EDU,3,0,0,0,0.0,0.0
CWRU.EDU,1,0,0,0,0.0,0.0
GRABADOS.ORG,1,0,0,0,0.0,0.0
LAPOSTE.NET,2,0,0,0,0.0,0.0
UNIURB.IT,1,0,0,0,0.0,0.0
UZH.CH,1,0,0,0,0.0,0.0
ORFE.PRINCETON.EDU,5,0,0,0,0.0,0.0
GERHARDLUTZ.DE,1,0,0,0,0.0,0.0
GMX.COM,2,0,0,0,0.0,0.0
GETTYSBURG.EDU,2,0,0,0,0.0,0.0
TIN.IT,2,0,0,0,0.0,0.0
WEBSTER.EDU,2,0,0,0,0.0,0.0
HAMILTON.EDU,1,0,0,0,0.0,0.0
FASTMAIL.FM,1,0,0,0,0.0,0.0
BTINTERNET.COM,2,0,0,0,0.0,0.0
LIVE.DE,2,0,0,0,0.0,0.0
GCSU.EDU,1,0,0,0,0.0,0.0
MAROON.TC.UMN.EDU,2,0,0,0,0.0,0.0
ALUMNI.DUKE.EDU,2,0,0,0,0.0,0.0
IOL.IT,1,0,0,0,0.0,0.0
BALZANLAW.COM,1,0,0,0,0.0,0.0
CIA.EDU,2,0,0,0,0.0,0.0
FREENET.DE,2,0,0,0,0.0,0.0
STARPOWER.NET,2,0,0,0,0.0,0.0
whv2prod.cc.WAYNE.EDU,2,0,0,0,0.0,0.0
RWU.EDU,1,0,0,0,0.0,0.0
UNITO.IT,2,0,0,0,0.0,0.0
YORK.CUNY.EDU,1,0,0,0,0.0,0.0
BJU.EDU,2,0,0,0,0.0,0.0
CCA.QC.CA,2,0,0,0,0.0,0.0
CHARTER.NET,2,0,0,0,0.0,0.0
LINEONE.NET,2,0,0,0,0.0,0.0
WSSU.EDU,1,0,0,0,0.0,0.0
NEH.GOV,1,0,0,0,0.0,0.0
UBC.CA,1,0,0,0,0.0,0.0
IFAR.ORG,2,0,0,0,0.0,0.0
UNIRC.IT,1,0,0,0,0.0,0.0
VIRGILIO.IT,2,0,0,0,0.0,0.0
EFN.ORG,1,0,0,0,0.0,0.0
ALUMNI.VIRGINIA.EDU,1,0,0,0,0.0,0.0
DIRECTORY.REED.EDU,2,0,0,0,0.0,0.0
UWSTOUT.EDU,2,0,0,0,0.0,0.0
T-ONLINE.DE,2,0,0,0,0.0,0.0
IOL.IE,2,0,0,0,0.0,0.0
CANISIUS.EDU,1,0,0,0,0.0,0.0
STTHOMAS.EDU,2,0,0,0,0.0,0.0
GMX.AT,2,0,0,0,0.0,0.0
FULBRIGHTMAIL.ORG,1,0,0,0,0.0,0.0
PURCHASE.EDU,1,0,0,0,0.0,0.0
NJHF.org,1,0,0,0,0.0,0.0
FIELDNOTES.TV,1,0,0,0,0.0,0.0
DEV-260PC0HHPML.princeton.edu,1,0,0,0,0.0,0.0
PremierInc.com,1,0,0,0,0.0,0.0
KEENE.EDU,2,0,0,0,0.0,0.0
DMS-SODHI19.princeton.edu,1,0,0,0,0.0,0.0
x110-scan.Princeton.EDU,1,0,0,0,0.0,0.0
BAYARD-INC.COM,2,0,0,0,0.0,0.0
DMS-ABYE18.princeton.edu,1,0,0,0,0.0,0.0
SMO-DESKTOP01.princeton.edu,1,0,0,0,0.0,0.0
iamprox102l.Princeton.EDU,3,0,0,0,0.0,0.0
INRAE.FR,16,0,0,0,0.0,0.0
Reckner.com,2,0,0,0,0.0,0.0
ENG-6JPFPH2.princeton.edu,2,0,0,0,0.0,0.0
NJHEALTH.ORG,2,0,0,0,0.0,0.0
LiveUnitedSEM.org,3,0,0,0,0.0,0.0
ss217w.Princeton.EDU,6,0,0,0,0.0,0.0
Colorado.EDU,1,0,0,0,0.0,0.0
ROCKETMAIL.COM,1,0,0,0,0.0,0.0
PRINCETON.COM,4,0,0,0,0.0,0.0
abSketches.com,5,0,0,0,0.0,0.0
CPJustice.org,3,0,0,0,0.0,0.0
UMBC.edu,2,0,0,0,0.0,0.0
CommunityBeer.com,1,0,0,0,0.0,0.0
Jewell.net,1,0,0,0,0.0,0.0
DESIGN.UPENN.EDU,4,0,0,0,0.0,0.0
OUA-CKQBST2.princeton.edu,1,0,0,0,0.0,0.0
DEV-250PC06MYZ2.princeton.edu,1,0,0,0,0.0,0.0
CRANBURYCPNS.ORG,4,0,0,0,0.0,0.0
CRANBURYPRES.ORG,5,0,0,0,0.0,0.0
NAMINJ.ORG,6,0,0,0,0.0,0.0
VPO-6RBV5Y2.princeton.edu,1,0,0,0,0.0,0.0
FSW.leidenuniv.nl,3,0,0,0,0.0,0.0
GER-GXZS7H2.princeton.edu,1,0,0,0,0.0,0.0
USPeaceCouncil.org,2,0,0,0,0.0,0.0
BRYNMAWRSCHOOL.ORG,2,0,0,0,0.0,0.0
SpenceSchool.org,1,0,0,0,0.0,0.0
WGPON-3950-198.wateen.net,2,0,0,0,0.0,0.0
ais111l.Princeton.EDU,1,0,0,0,0.0,0.0
CutlassArts.com,2,0,0,0,0.0,0.0
US.lgtvsdp.com,12,0,87,7311,87.0,7311.0
US.info.lgsmartad.com,2,0,8,644,8.0,644.0
KENT.AC.UK,1,0,0,0,0.0,0.0
NWO.NL,3,0,0,0,0.0,0.0
Alumni.Princeton.edu,2,0,0,0,0.0,0.0
CAYUGAMED.org,2,0,0,0,0.0,0.0
sis300l.Princeton.EDU,1,0,0,0,0.0,0.0
DEV-260PC0HHPMV.princeton.edu,1,0,0,0,0.0,0.0
BigWest.org,1,0,0,0,0.0,0.0
lowrie.Princeton.EDU,6,0,0,0,0.0,0.0
NM.ORG,1,0,0,0,0.0,0.0
Central.UH.EDU,3,0,0,0,0.0,0.0
MACALESTER.EDU,1,0,0,0,0.0,0.0
OL225-123.fibertel.com.ar,1,0,0,0,0.0,0.0
MSGDZIM201VAPP.fmr.com,2,0,34,2902,34.0,2902.0
RIDER.EDU,3,0,0,0,0.0,0.0
DREW.EDU,1,0,0,0,0.0,0.0
GEORGIAN.EDU,2,0,0,0,0.0,0.0
STOCKTON.EDU,1,0,0,0,0.0,0.0
FDU.EDU,4,0,0,0,0.0,0.0
SAINTPETERS.EDU,2,0,0,0,0.0,0.0
CAMDEN.RUTGERS.EDU,3,0,0,0,0.0,0.0
MONTCLAIR.EDU,1,0,0,0,0.0,0.0
CALDWELL.EDU,3,0,0,0,0.0,0.0
MGSA.RUTGERS.EDU,2,0,0,0,0.0,0.0
LISTSERV.UNCC.EDU,18,0,0,0,0.0,0.0
EISSQL2C.Princeton.EDU,2,0,0,0,0.0,0.0
NJM.com,2,0,0,0,0.0,0.0
CampHavaya.org,2,0,0,0,0.0,0.0
UC-CUC-P01.PRINCETON.EDU,3,0,0,0,0.0,0.0
DNAFOOTWEAR.COM,2,0,0,0,0.0,0.0
ERNESTBOCK.com,5,0,0,0,0.0,0.0
LISTSERV.UA.EDU,6,0,0,0,0.0,0.0
WolfGreenfield.com,2,0,0,0,0.0,0.0
TRE-7D1NRV2.princeton.edu,1,0,0,0,0.0,0.0
CareDimensions.org,1,0,0,0,0.0,0.0
IT.OX.AC.UK,1,0,0,0,0.0,0.0
mpv4-2015.CWRU.Edu,2,0,29,2489,29.0,2489.0
RiteAid.com,2,0,0,0,0.0,0.0
o5.em.TeamWorkOnline.com,3,0,69,5654,69.0,5654.0
UNICAMPANIA.IT,13,0,0,0,0.0,0.0
QLF.org,9,0,0,0,0.0,0.0
Smtp11.verintefm.com,8,0,59,5364,59.0,5364.0
SMTP07.verintefm.com,1,0,0,0,0.0,0.0
WSPD.ORG,1,0,0,0,0.0,0.0
SPA-9847G72.princeton.edu,1,0,0,0,0.0,0.0
mta-LUUV.cluster2.blackbaud.net,1,0,0,0,0.0,0.0
Okaloosaschools.com,2,0,0,0,0.0,0.0
TRE-2JKB6H2.princeton.edu,1,0,0,0,0.0,0.0
RELAY-06.ANDREW.CMU.EDU,2,0,0,0,0.0,0.0
KB.nl,2,0,0,0,0.0,0.0
CeramTec.com,2,0,0,0,0.0,0.0
Dartmouth.EDU,2,0,0,0,0.0,0.0
e.Starbucks.com,2,0,0,0,0.0,0.0
eventiumLLC.com,5,0,0,0,0.0,0.0
bounce.Napcopromo.com,2,0,0,0,0.0,0.0
Napcopromo.com,2,0,0,0,0.0,0.0
e1.Napcopromo.com,2,0,0,0,0.0,0.0
TheOpies.com,4,0,25,2062,25.0,2062.0
MSGDZIM110VAPP.fmr.com,1,0,125,11446,125.0,11446.0
essconsole201w.Princeton.EDU,4,0,0,0,0.0,0.0
Yarrowusa.com,2,0,0,0,0.0,0.0
essconsole200w.Princeton.EDU,2,0,0,0,0.0,0.0
SFMOMA.org,2,0,0,0,0.0,0.0
SUNYOPT.EDU,2,0,0,0,0.0,0.0
LISTSERV.BUFFALO.EDU,3,0,0,0,0.0,0.0
LISTSERV.KENT.EDU,5,0,0,0,0.0,0.0
COGR.edu,13,0,0,0,0.0,0.0
PMCentersUSA.com,2,0,0,0,0.0,0.0
NOLALIBRARY.ORG,1,0,0,0,0.0,0.0
TheFENG.org,1,0,0,0,0.0,0.0
vhrz1150.HRZ.Uni-Marburg.DE,2,0,0,0,0.0,0.0
IVYLEAGUESPORTS.COM,2,0,0,0,0.0,0.0
SyossetLibrary.org,2,0,0,0,0.0,0.0
EISSQL1C.Princeton.EDU,1,0,0,0,0.0,0.0
MARIONMILITARY.EDU,1,0,0,0,0.0,0.0
MARIONMILITARY.COM,2,0,0,0,0.0,0.0
KSU.EDU,2,0,0,0,0.0,0.0
MISSOURIWESTERN.EDU,2,0,0,0,0.0,0.0
TRUMAN.EDU,1,0,0,0,0.0,0.0
MAIL.MISSOURI.EDU,2,0,0,0,0.0,0.0
mta-JKXJ.cluster3.blackbaud.net,1,0,0,0,0.0,0.0
BariatricPal.com,4,0,0,0,0.0,0.0
COE.EDU,2,0,0,0,0.0,0.0
UWF.EDU,1,0,0,0,0.0,0.0
IUP.EDU,2,0,0,0,0.0,0.0
EIU.EDU,1,0,0,0,0.0,0.0
MAIL.BRADLEY.EDU,2,0,0,0,0.0,0.0
LUC.ORG,2,0,0,0,0.0,0.0
NORTHPARK.EDU,2,0,0,0,0.0,0.0
NEIU.EDU,1,0,0,0,0.0,0.0
CRIMSON.UA.EDU,2,0,0,0,0.0,0.0
YAHOO.CO.UK,2,0,0,0,0.0,0.0
PNW.EDU,1,0,0,0,0.0,0.0
CSU.EDU,1,0,0,0,0.0,0.0
HAWK.IIT.EDU,2,0,0,0,0.0,0.0
MY.WHEATON.EDU,1,0,0,0,0.0,0.0
BIOLABS.IO,1,0,0,0,0.0,0.0
LISTSERVPUBLIC.MED.NYU.EDU,3,0,0,0,0.0,0.0
EMAIL.CHOP.EDU,1,0,0,0,0.0,0.0
Cincmail2.cincsystems.net,2,0,21,1787,21.0,1787.0
LISTSERV.ASANET.ORG,6,0,0,0,0.0,0.0
GBM-H5JHTG2.princeton.edu,1,0,0,0,0.0,0.0
WWS-PF11V0EF.princeton.edu,1,0,0,0,0.0,0.0
DOF-61KJZM2.princeton.edu,1,0,0,0,0.0,0.0
SDP202W.princeton.edu,2,0,0,0,0.0,0.0
